department_descr,product_group_descr,product_module_descr,rating_avg,rating_normalized
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-BEETS-SHELF STABLE,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES - RED CABBAGE - CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-CARROTS-SHELF STABLE,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-CORN-CREAM STYLE-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-CORN-WHOLE KERNEL-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-CORN ON THE COB-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-HOMINY-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-OKRA-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-BEANS-KIDNEY/RED-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-ONIONS-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-PEAS-REMAINING-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-PEAS-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-PEAS & CARROTS-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-MIXED-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-POTATOES-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-SWEET POTATOES & YAMS-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-BEANS-PINTO-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-BEANS-CHILI-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,SALAD-JELLED ASPIC,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-SAUERKRAUT-SHELF STABLE,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-SPINACH-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-SQUASH & RUTABAGAS-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-SUCCOTASH-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-REMAINING-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,VEGETABLES-GREENS-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,GRAPE LEAVES-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,TOMATOES - REMAINING - CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,TOMATO PUREE,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,TOMATOES-WHOLE-CANNED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,TOMATO PASTE,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,TOMATO SAUCE,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,TOMATOES-STEWED,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,MUSHROOMS - SHELF STABLE,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,COCKTAIL ONIONS,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,ORIENTAL CANNED VEGETABLES,2.95383001049318,0
DRY GROCERY,VEGETABLES - CANNED,BEAN SPROUTS-CANNED,2.95383001049318,0
GENERAL MERCHANDISE,"CANNING, FREEZING SUPPLIES",HOME CANNING SUPPLY,3.13760504201681,0.0499240714977535
GENERAL MERCHANDISE,"CANNING, FREEZING SUPPLIES",FREEZER SUPPLIES,3.13760504201681,0.0499240714977535
GENERAL MERCHANDISE,"CANNING, FREEZING SUPPLIES",HOME CANNING-JARS,3.13760504201681,0.0499240714977535
GENERAL MERCHANDISE,"CANNING, FREEZING SUPPLIES",HOME CANNING-CAPS & LIDS,3.13760504201681,0.0499240714977535
GENERAL MERCHANDISE,"CANNING, FREEZING SUPPLIES",HOME CANNING ACCESSORIES,3.13760504201681,0.0499240714977535
GENERAL MERCHANDISE,"LIGHT BULBS, ELECTRIC GOODS",CELLULAR PHONE (see comment),6.43698347107438,0.946228663175865
NON-FOOD GROCERY,"CHARCOAL, LOGS, ACCESSORIES",MATCHES,3.62772277227723,0.18306877785408
NON-FOOD GROCERY,"CHARCOAL, LOGS, ACCESSORIES",CHARCOAL,3.62772277227723,0.18306877785408
NON-FOOD GROCERY,"CHARCOAL, LOGS, ACCESSORIES",WOOD CHIPS-COOKING,3.62772277227723,0.18306877785408
NON-FOOD GROCERY,"CHARCOAL, LOGS, ACCESSORIES",FIREPLACE LOGS,3.62772277227723,0.18306877785408
NON-FOOD GROCERY,"CHARCOAL, LOGS, ACCESSORIES",CHARCOAL/WOOD LIGHTERS,3.62772277227723,0.18306877785408
NON-FOOD GROCERY,"CHARCOAL, LOGS, ACCESSORIES",HEAT-CANNED,3.62772277227723,0.18306877785408
DAIRY,CHEESE,REFERENCE CARD CHEESE - CLERK SERVED,5.13485477178423,0.592494177355463
DAIRY,CHEESE,REFERENCE CARD CHEESE - SELF SERVED,5.13485477178423,0.592494177355463
DAIRY,CHEESE,PERISHABLE CHEESE,5.13485477178423,0.592494177355463
DAIRY,CHEESE,PERISHABLE CREAM CHEESE AND NEUFCHATEL,5.13485477178423,0.592494177355463
DAIRY,CHEESE,PERISHABLE CHEESE SPREAD,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE-NATURAL-MUENSTER,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - NATURAL - MOZZARELLA,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - NATURAL - BRICK,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - NATURAL - REMAINING,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - NATURAL - AMERICAN COLBY,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - NATURAL - AMERICAN CHEDDAR,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - GRATED,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - PROCESSED SLICES - REMAINING,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - PROCESSED - LOAVES,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - PROCESSED - SNACK,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE-PROCESSED SLICES-AMERICAN,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE-NATURAL-SWISS,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - SPECIALTY/IMPORTED,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - NATURAL - VARIETY PACK,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - SHREDDED,5.13485477178423,0.592494177355463
DAIRY,CHEESE,CHEESE - PROCESSED - CREAM CHEESE,5.13485477178423,0.592494177355463
DAIRY,CHEESE,RBC CHEESE,5.13485477178423,0.592494177355463
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",POWER PRESSURE WASHER APPLIANCE,4.81902792140641,0.506697090947968
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",HOUSEHOLD APPLIANCE ACCESSORIES,4.95267489711934,0.543003443969015
GENERAL MERCHANDISE,"HOUSEWARES, APPLIANCES",VACUUM AND CARPET CLEANER APPLIANCE,4.95267489711934,0.543003443969015
GENERAL MERCHANDISE,"ELECTRONICS, RECORDS, TAPES",HOME ELECTRONIC CLEANING PRODUCT,4.26732673267327,0.356822707233507
GENERAL MERCHANDISE,"ELECTRONICS, RECORDS, TAPES",AUDIO VIDEO CLEANERS & ACCESSORIES,4.26732673267327,0.356822707233507
GENERAL MERCHANDISE,"ELECTRONICS, RECORDS, TAPES",CANNED AIR,4.26732673267327,0.356822707233507
GENERAL MERCHANDISE,"ELECTRONICS, RECORDS, TAPES",HOME ELECTRONIC CLEANING PRODUCT EXTERNAL,4.26732673267327,0.356822707233507
DRY GROCERY,COFFEE,REFERENCE CARD COFFEE,5.70964360587002,0.748640518950949
DRY GROCERY,COFFEE,GROUND AND WHOLE BEAN COFFEE,5.70964360587002,0.748640518950949
DRY GROCERY,COFFEE,COFFEE - SOLUBLE FLAVORED,5.70964360587002,0.748640518950949
DRY GROCERY,COFFEE,COFFEE - SOLUBLE,5.70964360587002,0.748640518950949
DRY GROCERY,COFFEE,COFFEE - LIQUID,5.70964360587002,0.748640518950949
DRY GROCERY,COFFEE,COFFEE SUBSTITUTES,5.70964360587002,0.748640518950949
DRY GROCERY,COFFEE,PERISHABLE LIQUID COFFEE AND COFFEE DRINK,5.70964360587002,0.748640518950949
DRY GROCERY,COFFEE,PERISHABLE GROUND AND WHOLE BEAN COFFEE,5.70964360587002,0.748640518950949
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",GLAZES - FRUIT,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",CATSUP,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",CHILI SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",BARBECUE SAUCES,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",FISH & SEAFOOD & COCKTAIL SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",HOT SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",MEXICAN SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",MEAT SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",GLAZES-MEAT,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",MUSHROOM SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",PIZZA SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",TABASCO/PEPPER SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SPAGHETTI/MARINARA SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",WORCESTERSHIRE SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",COOKING SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SAUCES - MISCELLANEOUS - SHELF STABLE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",GRAVY AIDS & BEEF EXTRACT,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",GRAVY - CANNED,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SAUCES - DIPPING,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",GRAVY MIXES - PACKAGED,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SAUCE MIX - SPAGHETTI,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SAUCE MIX - CHEESE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SEASONING MIX - CHILI,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SAUCE MIX - SOUR CREAM,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SAUCE MIX - MEAT LOAF,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SAUCE MIX - TACO,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SEASONING MIX - SLOPPY JOE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SAUCE & SEASONING MIX-REMAINING,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",SAUCE & SEASONING MIX-REMAINING MEXICAN,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",FONDUE SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",HOT DOG SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",MUSTARD,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",VINEGAR,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",COOKING WINE & SHERRY,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",ORIENTAL SAUCES,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",EGG MIXES-DRY,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",PERISHABLE SAUCE GRAVY SEASONING SAUCE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",PERISHABLE VINEGAR AND COOKING WINE,3.93267326732673,0.265911208579875
DRY GROCERY,"CONDIMENTS, GRAVIES, AND SAUCES",PERISHABLE SAUCE MIX GRAVY MIX SSNNG MIX,3.93267326732673,0.265911208579875
DRY GROCERY,"SALAD DRESSINGS, MAYO, TOPPINGS",SALAD & POTATO TOPPINGS-DRY,3.93267326732673,0.265911208579875
DRY GROCERY,"SALAD DRESSINGS, MAYO, TOPPINGS",SALAD DRESSING - MIRACLE WHIP TYPE,3.93267326732673,0.265911208579875
DRY GROCERY,"SALAD DRESSINGS, MAYO, TOPPINGS",MAYONNAISE,3.93267326732673,0.265911208579875
DRY GROCERY,"SALAD DRESSINGS, MAYO, TOPPINGS",SALAD DRESSING - LIQUID,3.93267326732673,0.265911208579875
DRY GROCERY,"SALAD DRESSINGS, MAYO, TOPPINGS",SALAD DRESSING MIXES-DRY,3.93267326732673,0.265911208579875
DRY GROCERY,"SALAD DRESSINGS, MAYO, TOPPINGS",SANDWICH SPREADS-RELISH TYPE,3.93267326732673,0.265911208579875
DRY GROCERY,"SALAD DRESSINGS, MAYO, TOPPINGS",SALAD DRESSING-REDUCED/LOW CALORIE,3.93267326732673,0.265911208579875
DRY GROCERY,"SALAD DRESSINGS, MAYO, TOPPINGS",PERISHABLE SALAD AND POTATO TOPPING DRY,3.93267326732673,0.265911208579875
DRY GROCERY,"SALAD DRESSINGS, MAYO, TOPPINGS",PERISHABLE SALAD DRESSING,3.93267326732673,0.265911208579875
DRY GROCERY,"SALAD DRESSINGS, MAYO, TOPPINGS",PERISHABLE SALAD DRESSING MIX,3.93267326732673,0.265911208579875
DRY GROCERY,COOKIES,COOKIES,4.18316831683168,0.333960348104635
DRY GROCERY,"SHORTENING, OIL",COOKING SPRAYS,4.2960396039604,0.364622806230417
DRY GROCERY,"SHORTENING, OIL",SALAD AND COOKING OIL,4.2960396039604,0.364622806230417
DRY GROCERY,"SHORTENING, OIL",OLIVE OIL,4.2960396039604,0.364622806230417
DRY GROCERY,"SHORTENING, OIL",SHORTENING,4.2960396039604,0.364622806230417
DRY GROCERY,"SHORTENING, OIL",PERISHABLE COOKING FAT,4.2960396039604,0.364622806230417
DRY GROCERY,"SHORTENING, OIL",LARD,4.2960396039604,0.364622806230417
GENERAL MERCHANDISE,COOKWARE,RBC COOKWARE PRODUCT,5.76701030927835,0.764224678446411
GENERAL MERCHANDISE,COOKWARE,COOKWARE-MICROWAVE,5.76701030927835,0.764224678446411
GENERAL MERCHANDISE,COOKWARE,COOKWARE-FOIL,5.76701030927835,0.764224678446411
GENERAL MERCHANDISE,COOKWARE,COOKWARE,5.76701030927835,0.764224678446411
GENERAL MERCHANDISE,COOKWARE,COOKWARE PRODUCT,5.76701030927835,0.764224678446411
HEALTH & BEAUTY CARE,COSMETICS,FALSE EYELASH AND ACCESSORY,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-HALLOWEEN/COSTUME MAKE-UP,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-BLUSHERS,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,TALCUM & DUSTING POWDER,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-FOUNDATION-LIQUID,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-FACE POWDER,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-LIPSTICKS,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-EYEBROW & EYE LINER,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-EYE SHADOWS,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-NAIL POLISH,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-MASCARA,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETIC KITS,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-REMAINING,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-NAIL POLISH REMOVER,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS-FOUNDATION-CREAM AND POWDER,6.34394250513347,0.920953282742823
HEALTH & BEAUTY CARE,COSMETICS,COSMETICS - CONCEALERS,6.34394250513347,0.920953282742823
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",PERISHABLE COTTAGE CHEESE AND RICOTTA,3.82574257425743,0.236862564039661
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",PERISHABLE WHIPPING CRM MLK PRDCT TPNG,3.82574257425743,0.236862564039661
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",PERISHABLE TOPPING,3.82574257425743,0.236862564039661
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",PERISHABLE SOUR CREAM,3.82574257425743,0.236862564039661
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",CHEESE - FARMERS,3.82574257425743,0.236862564039661
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",CHEESE - RICOTTA,3.82574257425743,0.236862564039661
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",DAIRY - POTATO TOPPING - REFRIGERATED,3.82574257425743,0.236862564039661
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",WHIPPING CREAM,3.82574257425743,0.236862564039661
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",TOPPINGS - REFRIGERATED,3.82574257425743,0.236862564039661
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",DAIRY - SOUR CREAM - REFRIGERATED & CANNED,3.82574257425743,0.236862564039661
DAIRY,"COT CHEESE, SOUR CREAM, TOPPINGS",CHEESE - COTTAGE,3.82574257425743,0.236862564039661
DRY GROCERY,CRACKERS,MATZO,3.75841584158416,0.218572676736564
DRY GROCERY,CRACKERS,CRACKERS - SPRAYED FLAKE,3.75841584158416,0.218572676736564
DRY GROCERY,CRACKERS,CRACKERS - FLAKED SODA,3.75841584158416,0.218572676736564
DRY GROCERY,CRACKERS,CRACKERS - GRAHAM,3.75841584158416,0.218572676736564
DRY GROCERY,CRACKERS,CRACKERS - SPRAYED BUTTER,3.75841584158416,0.218572676736564
DRY GROCERY,CRACKERS,CRACKERS - CHEESE,3.75841584158416,0.218572676736564
DRY GROCERY,CRACKERS,CRACKERS - REMAINING,3.75841584158416,0.218572676736564
DRY GROCERY,CRACKERS,WAFERS & TOAST & BREAD STICKS,3.75841584158416,0.218572676736564
DRY GROCERY,CRACKERS,CRACKERS - FLAVORED SNACK,3.75841584158416,0.218572676736564
DRY GROCERY,CRACKERS,CRACKERS - OYSTER,3.75841584158416,0.218572676736564
DRY GROCERY,CRACKERS,PERISHABLE CRACKER,3.75841584158416,0.218572676736564
HEALTH & BEAUTY CARE,DEODORANT,DEODORANTS - PERSONAL,4.75158562367865,0.488375809401618
HEALTH & BEAUTY CARE,DEODORANT,DEODORANTS - COLOGNE TYPE,4.75158562367865,0.488375809401618
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",SYRUP-SPECIALTY,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",PUDDING/PIE FILLING - CANNED,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",SYRUP-CHOCOLATE,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",TOPPINGS-MIXES,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",TOPPINGS-LIQUID & DRY,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",PUDDING - PLUM - CANNED,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",GELATIN-SWEETENED-MIX,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",GELATIN - DIET - MIX,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",PUDDING - SWEETENED - MIX,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",MIXES-ICE CREAM,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",PUDDING - DIET - MIX,5.05894519131334,0.571872685461957
DRY GROCERY,"DESSERTS, GELATINS, SYRUP",DESSERTS - RTS SINGLE SERVINGS - CANNED,5.05894519131334,0.571872685461957
FROZEN FOODS,DESSERTS/FRUITS/TOPPINGS-FROZEN,FROZEN FRUITS,5.05894519131334,0.571872685461957
FROZEN FOODS,DESSERTS/FRUITS/TOPPINGS-FROZEN,FROZEN DESSERTS,5.05894519131334,0.571872685461957
FROZEN FOODS,DESSERTS/FRUITS/TOPPINGS-FROZEN,FROZEN CREAM SUBSTITUTES,5.05894519131334,0.571872685461957
FROZEN FOODS,DESSERTS/FRUITS/TOPPINGS-FROZEN,TOPPINGS-WHIPPED-FROZEN,5.05894519131334,0.571872685461957
DAIRY,"PUDDING, DESSERTS-DAIRY",PERISHABLE PREPARED GELATIN,5.05894519131334,0.571872685461957
DAIRY,"PUDDING, DESSERTS-DAIRY",PERISHABLE PREPARED PUDDING,5.05894519131334,0.571872685461957
DAIRY,"PUDDING, DESSERTS-DAIRY",PUDDING-REFRIGERATED,5.05894519131334,0.571872685461957
NON-FOOD GROCERY,DETERGENTS,DETERGENTS-PACKAGED,4.22970297029703,0.346601887858247
NON-FOOD GROCERY,DETERGENTS,DETERGENTS - LIGHT DUTY,4.22970297029703,0.346601887858247
NON-FOOD GROCERY,DETERGENTS,DETERGENTS - HEAVY DUTY - LIQUID,4.22970297029703,0.346601887858247
NON-FOOD GROCERY,DETERGENTS,PACKAGED SOAP,4.22970297029703,0.346601887858247
NON-FOOD GROCERY,DETERGENTS,AUTOMATIC DISHWASHER COMPOUNDS,4.22970297029703,0.346601887858247
NON-FOOD GROCERY,DETERGENTS,DISHWASHER RINSING AIDS,4.22970297029703,0.346601887858247
HEALTH & BEAUTY CARE,DIET AIDS,DIETING AIDS - APPETITE SUPPRESSANT,5.19958634953464,0.610079068452916
HEALTH & BEAUTY CARE,DIET AIDS,DIETING AIDS-COMPLETE NUTRITIONAL,5.19958634953464,0.610079068452916
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,REFERENCE CARD PREPARED FOODS,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,REFERENCE CARD TAKE OUT,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,PERISHABLE CRACKLIN AND MUSH SCRPL,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,PERISHABLE PRECUT FRESH SALAD MIX,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,PERISHABLE PREPARED SALAD,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,PERISHABLE PREPARED SANDWICH,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,PERISHABLE FROZEN AND REFRIGERATED FRUIT,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,PASTA - REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,PRECUT FRESH SALAD MIX,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,FRUIT-REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,GELATIN SALADS-REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,FRUIT SALADS-REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,REMAINING-READY MADE SALADS,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,SAUERKRAUT-REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,SALAD DRESSING-REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,MEAT & SANDWICH SPREADS-REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,HORSERADISH,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,CHILI-REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,ENTREES-REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,SANDWICHES-REFRIGERATED/FROZEN,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,COMBINATION LUNCHES,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,CRACKLINS - REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,PIZZA-REFRIGERATED,4.41782178217822,0.397705984734549
DELI,DRESSINGS/SALADS/PREP FOODS-DELI,RBC PREPARED SALAD,4.41782178217822,0.397705984734549
DRY GROCERY,VEGETABLES AND GRAINS - DRIED,REFERENCE CARD CANDY/NUTS/SEEDS,3.38801261829653,0.117949448166841
